Timestamp,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_100,EMA_10,EMA_50,EMA_100,RSI_10,RSI_50,RSI_100,VWAP,MACD,MACD_Hist,MACD_Signal
2022-01-03 04:00:00,42.1570,42.1920,42.0050,42.1700,1514,42.1339,42.9919,43.6484,42.1339,42.9919,43.6484,47.4783,67.5328,71.9446,42.1223,0.4163,-0.0244,0.4406
2022-01-03 04:30:00,41.9500,42.0790,41.9110,42.0190,753,42.1339,42.9919,43.6484,42.1339,42.9919,43.6484,47.4783,67.5328,71.9446,42.0827,0.4163,-0.0244,0.4406
2022-01-03 04:45:00,42.0160,42.1450,41.9770,42.1230,4820,42.1339,42.9919,43.6484,42.1339,42.9919,43.6484,47.4783,67.5328,71.9446,42.0820,0.4163,-0.0244,0.4406
2022-01-03 05:00:00,42.1190,42.1350,42.0810,42.1130,100,42.1339,42.9919,43.6484,42.1339,42.9919,43.6484,47.4783,67.5328,71.9446,42.0824,0.4163,-0.0244,0.4406
2022-01-03 05:15:00,42.1100,42.1350,42.0520,42.0850,2581,42.1339,42.9919,43.6484,42.1339,42.9919,43.6484,47.4783,67.5328,71.9446,42.0846,0.4163,-0.0244,0.4406
2022-01-03 05:30:00,42.1380,42.1540,42.0990,42.1320,100,42.1339,42.9919,43.6484,42.1339,42.9919,43.6484,47.4783,67.5328,71.9446,42.0850,0.4163,-0.0244,0.4406
2022-01-03 05:45:00,42.1660,42.1820,42.1180,42.1600,2292,42.1339,42.9919,43.6484,42.1339,42.9919,43.6484,47.4783,67.5328,71.9446,42.0979,0.4163,-0.0244,0.4406
2022-01-03 06:00:00,42.2410,42.2670,42.2030,42.2450,820,42.1339,42.9919,43.6484,42.1339,42.9919,43.6484,47.4783,67.5328,71.9446,42.1068,0.4163,-0.0244,0.4406
2022-01-03 06:15:00,42.1760,42.2010,42.1280,42.1600,484,42.1339,42.9919,43.6484,42.1339,42.9919,43.6484,47.4783,67.5328,71.9446,42.1088,0.4163,-0.0244,0.4406
2022-01-03 07:00:00,42.2040,42.2200,42.0810,42.1320,29946,42.1339,42.9919,43.6484,42.1339,42.9919,43.6484,47.4783,67.5328,71.9446,42.1333,0.4163,-0.0244,0.4406
2022-01-03 07:15:00,42.1380,42.1820,42.0990,42.1410,7093,42.1310,42.9919,43.6484,42.1352,42.9919,43.6484,47.4783,67.5328,71.9446,42.1343,0.4163,-0.0244,0.4406
2022-01-03 07:30:00,42.1380,42.1640,42.0520,42.0850,6171,42.1376,42.9919,43.6484,42.1261,42.9919,43.6484,42.8422,67.5328,71.9446,42.1306,0.4163,-0.0244,0.4406
2022-01-03 07:45:00,42.1100,42.1640,42.0710,42.1130,8674,42.1366,42.9919,43.6484,42.1237,42.9919,43.6484,45.7833,67.5328,71.9446,42.1287,0.4163,-0.0244,0.4406
2022-01-03 08:00:00,42.1190,42.1920,42.0520,42.1130,49878,42.1366,42.9919,43.6484,42.1217,42.9919,43.6484,45.7833,67.5328,71.9446,42.1245,0.4163,-0.0244,0.4406
2022-01-03 08:15:00,42.1190,42.2580,42.0520,42.2260,33393,42.1507,42.9919,43.6484,42.1407,42.9919,43.6484,56.8467,67.5328,71.9446,42.1367,0.4163,-0.0244,0.4406
2022-01-03 08:30:00,42.2040,42.3710,42.1560,42.2730,93070,42.1648,42.9919,43.6484,42.1648,42.9919,43.6484,60.5656,67.5328,71.9446,42.1867,0.4163,-0.0244,0.4406
2022-01-03 08:45:00,42.2700,42.3520,42.2220,42.2920,61598,42.1780,42.9919,43.6484,42.1879,42.9919,43.6484,62.0351,67.5328,71.9446,42.2074,0.4163,-0.0244,0.4406
2022-01-03 09:00:00,42.3070,42.3710,42.2220,42.2920,32322,42.1827,42.9919,43.6484,42.2068,42.9919,43.6484,62.0351,67.5328,71.9446,42.2159,0.4163,-0.0244,0.4406
2022-01-03 09:15:00,42.2890,42.4370,42.2220,42.4140,56092,42.2081,42.9919,43.6484,42.2445,42.9919,43.6484,70.6929,67.5328,71.9446,42.2362,0.4163,-0.0244,0.4406
2022-01-03 09:30:00,42.4390,43.1430,42.2970,43.0830,5514993,42.3032,42.9919,43.6484,42.3969,42.9919,43.6484,87.7349,67.5328,71.9446,42.8009,0.4163,-0.0244,0.4406
2022-01-03 09:45:00,43.0930,43.2180,42.9740,43.1200,3931492,42.4011,42.9919,43.6484,42.5284,42.9919,43.6484,88.1581,67.5328,71.9446,42.9220,0.4163,-0.0244,0.4406
2022-01-03 10:00:00,43.1360,43.3500,43.0020,43.2680,3731651,42.5194,42.9919,43.6484,42.6629,42.9919,43.6484,89.7325,67.5328,71.9446,43.0003,0.4163,-0.0244,0.4406
2022-01-03 10:15:00,43.2670,43.6470,43.2280,43.5910,3170258,42.6672,42.9919,43.6484,42.8316,42.9919,43.6484,92.2357,67.5328,71.9446,43.0928,0.4163,-0.0244,0.4406
2022-01-03 10:30:00,43.6060,43.6420,43.3740,43.5150,2191553,42.8074,42.9919,43.6484,42.9559,42.9919,43.6484,86.7090,67.5328,71.9446,43.1411,0.4163,-0.0244,0.4406
